id,post_time,content,rise,post_id,segmented_content
1655222152801_PTT02R,2022-06-14,"成
益
人
境
泡
的
，
壓
的
註
舊
我
幣
大
認
融
，
不

結果只過了半年，蒙格老爺子的警告猶言在耳

加密貨幣還是經不住升息階段的起頭就跌過平

均50趴以上，也造就幣圈投資人財富上的大量

損失。如同橡樹資本的霍華馬克斯在掌握市場週

期描述的相同，在一個恐懼/失望/不安/懷疑集

合體的市場，拋售與做空等行為只會帶來加速向

下的自我實現，而在市場絕望谷底時通常會有

少數價值投資人（霍華馬克思認為約佔市場五趴

左右）判斷價格遠低於內在價值而大量買進，進

而穩定市場，隨著信貸市場的恢復而開起復甦，

復甦也許需要幾年，再奠定下一坡牛市的開始。

在幣圈由於沒有所謂的價值投資人，更甚者沒有

所謂的價格與內在價值之間的判斷，買賣的動機

很大基礎是來自於對於下一手能在最短時間獲得

最大溢價賣出的期望，造就價格的劇烈波動。

查理蒙格的投資仍然安穩，他的直接投資近期即

使阿里巴巴的的誤判導致損失，但相較比亞迪的

長期投資的巨額報酬，阿里損失也只是一小部分

而已。

身為波克夏的合夥人，近五年大量買進蘋果的決

策並避開年初至此的科技泡沫，他的智慧仍然值

得現代年輕投資人的學習。







--
",-1.0,135353,"['成 益', ' 人', ' 境', ' 泡', ' ', '的', ' ', '，', ' ', '壓 ', '的', ' ', '註', ' ', '舊', ' ', '我', ' 幣', ' ', '大 ', '認', ' ', '融', ' ', '，', ' ', '不', ' ', ' ', '結果', '只', '過', '了', '半', '年', '，', '蒙格', '老', '爺子', '的', '警告', '猶言', '在', '耳  ', '加密', '貨幣', '還是', '經不住', '升息', '階段', '的', '起頭', '就', '跌過', '平 ', ' ', '均', '50', '趴', '以上', '，', '也', '造就幣圈', '投資人', '財富', '上', '的', '大量', '  ', '損失', '。', '如同', '橡樹', '資本', '的', '霍華馬克斯', '在', '掌握', '市場', '週', ' ', ' 期', '描述', '的', '相同', '，', '在', '一', '個', '恐懼', '/', '失望', '/', '不安', '/', '懷疑', '集', '  ', '合體', '的', '市場', '，', '拋售', '與', '做', '空等', '行為', '只', '會', '帶來', '加速', '向', '  ', '下', '的', '自我', '實現', '，', '而', '在', '市場', '絕望', '谷底', '時', '通常', '會', '有', '  ', '少數', '價值']"
1675055836685_mobileM,2023-01-30,"群創處分理財產品，利息收入約47萬美元   公開資訊觀測站重大訊息公告  (3481)群創-公告本公司處分理財產品  1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:信用連結之固定利率理財產品 2.事實發生日:112/1/25~112/1/25 3.交易數量、每單位價格及交易總金額:美金50,467,500元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關係人者，得免揭露其姓名）: Issuer：KGI international (Hong Kong) Ltd. 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額:不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得及處分日期、價格及交易當時與公司之關係:不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明認列情形）:利息收入：美金467,500元 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:一次性付清 10.本次交易之決定方式、價格決定之參考依據及決策單位:依公司核決權限辦理 11.取得或處分有價證券標的公司每股淨值:不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股比例及權利受限情形（如質押情形）:0 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）: 占總資產之比例：22.73% 占母公司業主之權益之比例：38.84% 營運資金：NTD38,891,886仟元 14.經紀人及經紀費用:無 15.取得或處分之具體目的或用途:投資理財 16.本次交易表示異議董事之意見:不適用 17.本次交易為關係人交易:否 18.董事會通過日期:不適用 19.監察人承認或審計委員會同意日期:不適用 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱:不適用 22.會計師姓名:不適用 23.會計師開業證書字號:不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明:不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 過去一年與交易相對人交易情形：111年10月25日已於當天公告 預計未來一年與交易相對人交易情形：無 27.資金來源:不適用 28.其他敘明事項:無",1.0,103310,"['群創處', '分理', '財產品', '，', '利息', '收入', '約', '47萬', '美元', ' ', ' ', ' ', '公開', '資訊', '觀測站', '重大', '訊息', '公告', ' ', ' ', '(', '3481', ')', '群創', '-', '公告', '本', '公司', '處', '分理', '財產品', ' ', ' ', '1', '.', '標', '的', '物', '之', '名稱', '及', '性質', '（', '屬', '特別', '股者', '，', '並', '應', '標明', '特別', '股', '約定', '發行', '條件', '，', '如', '股息率', '等', '）', ':', '信用', '連結', '之', '固定', '利率理', '財產品', ' ', '2', '.', '事實', '發生日', ':', '112', '/', '1', '/', '25', '~', '112', '/', '1', '/', '25', ' ', '3', '.', '交易', '數量', '、', '每', '單位', '價格', '及', '交易', '總金額', ':', '美金', '50,467,500', '元', ' ', '4', '.', '交易', '相對人', '及', '其', '與', '公司', '之', '關係', '（', '交易', '相對人', '如', '屬', '自然人', '，', '且', '非']"
1670922280259_mobileM,2022-12-13,你這種說法，一堆無殼蝸牛要暴走了⋯⋯  為什麼一堆人買不起房？  就是賺錢太慢了⋯⋯   資本主義就是 賺錢快的人控制賺錢慢的人…….,-1.0,98648,"['你', '這', '種', '說法', '，', '一', '堆', '無殼', '蝸牛', '要', '暴走', '了', '⋯', '⋯', ' ', ' ', '為什麼', '一', '堆', '人', '買不起', '房', '？', ' ', ' ', '就是', '賺錢', '太', '慢', '了', '⋯', '⋯', ' ', ' ', ' ', '資本主義', '就是', ' ', '賺錢', '快', '的', '人', '控制', '賺錢', '慢', '的', '人', '……', '.']"
1691964675678_F0DCU,2023-08-14,"現在最看好的就是特斯拉的自動駕駛可以運用AI發展到什麼程度
那不如就先買AI題材的
或是買美股ETF分散風險
我也是用國泰買很划算",1.0,56465,"['現在', '最', '看好', '的', '就是', '特斯拉', '的', '自動', '駕駛', '可以', '運用', 'AI', '發展', '到', '什麼', '程度', ' ', '那', '不如', '就', '先', '買', 'AI', '題材', '的', ' ', '或是', '買', '美股', 'ETF', '分散', '風險', ' ', '我', '也', '是', '用', '國泰', '買', '很', '划算']"
1655341297959_F01,2022-06-16,"聽說米國的通膨一直很高, 近三個月的CPI: 8.5%=8.3%=8.6%<BR>會這麼高的原因, 個人不負責任的看法:<BR>1. 最早來自對於中國的商品全面增加關稅, 導致通膨已經慢慢上漲. 很多商品非其他國家短期可取代<BR>2. 俄烏戰爭: 單純兩國打架, 但大家都想當正義使者, 所以限制俄羅斯的石油/天然氣. 導致原油價格飆漲<BR>原油牽動的商品太廣泛: 原物料, 民生相關商品, 食物(肥料等成本上漲). 由於石油上漲非來自經濟大好<BR>加上這兩國又是農產品輸出大國, 又加重食品上漲<BR>3. 運費: 商品價格反應運費價格目前米國的做法:<BR>1. 升息, 升息, 再升息<BR>2. 打算取消 ""不負責任""的關稅<BR>3. 七月訪問中東, 要求增產吧(話說怎麼不增產頁岩油??)後面的發展:<BR>升息效果短期很難看到, 至少半年, 但卻已經開始影響米國本土<BR>a. 房貸利息飆升, 購屋人數急凍, 房地產業開始蕭條<BR>b. 利息飆升, 是否會轉嫁到房租上? 要觀察<BR>c. 中小企業利息成本飆升, 倒閉潮慢慢發生, 一些公司債違約比例上升<BR>d. 企業借貸成本高, 影響企業擴張. 創投公司投資新公司減少<BR>f. 失業率開始上升.<BR>如果劇本這樣走, 至少一年內的全球市場會開始減緩, 除了一些新創產業建議大家:<BR>減少月配的基金(尤其是有來自公司債的基金)<BR>挑選比較抗通膨或者被景氣影響的產業如果各位大大有好的標的, 請提供參考參考",-1.0,75571,"['聽說', '米國', '的', '通膨', '一直', '很', '高', ',', ' ', '近', '三', '個', '月', '的', 'CPI', ':', ' ', '8.5', '%', '=', '8.3', '%', '=', '8.6', '%', '<', 'BR', '>', '會', '這麼', '高', '的', '原因', ',', ' ', '個人', '不', '負責任', '的', '看法', ':', '<', 'BR', '>', '1', '.', ' ', '最早', '來自', '對於', '中國', '的', '商品', '全面', '增加', '關稅', ',', ' ', '導致', '通膨', '已經', '慢慢', '上漲', '.', ' ', '很多', '商品', '非', '其他', '國家', '短期', '可', '取代', '<', 'BR', '>', '2', '.', ' 俄烏', '戰爭', ':', ' ', '單純', '兩', '國', '打架', ',', ' ', '但', '大家', '都', '想', '當', '正義', '使者', ',', ' ', '所以', '限制', '俄羅斯', '的', '石油', '/', '天然氣', '.', ' ', '導致', '原油', '價格', '飆漲', '<', 'BR', '>', '原油', '牽動', '的', '商品', '太', '廣泛', ':', ' 原物料', ',', ' ', '民生', '相關', '商品', ',', ' ', '食物']"
1665639447004_mobileM,2022-10-13,勇者 來點掌聲,-1.0,89465,"['勇者', ' ', '來', '點', '掌聲']"
1695669674793_F0DCU,2023-09-25,不容易,1.0,61219,"['不', '容易']"
1686770390574_F0DCUNEW,2023-05-17,漲上去啊！我要賣掉0050換去玩美股了,1.0,41165,"['漲上去', '啊', '！', '我', '要', '賣掉', '0050', '換去', '玩', '美股', '了']"
1656640529920_F01,2022-07-01,"又來了, 台股漲到18000時, 都沒這些唱衰言論?<BR>喔, 原來是數錢都來不及了,<BR>現在一跌, 妖魔鬼怪都跑出來了.",-1.0,79549,"['又', '來', '了', ',', ' ', '台股', '漲', '到', '18000時', ',', ' ', '都', '沒', '這些', '唱衰', '言論', '?', '<', 'BR', '>', '喔', ',', ' ', '原來', '是', '數錢', '都', '來不及', '了', ',', '<', 'BR', '>', '現在', '一', '跌', ',', ' ', '妖魔鬼', '怪', '都', '跑出來', '了', '.']"
1647394184904_F01,2022-03-16,可能是當地農會租/借用場地........,1.0,69838,"['可能', '是', '當地', '農會', '租', '/', '借用', '場地', '........']"
1652847917197_PTT02R,2022-05-18,"------------------------------------------

1. 標的：1522堤維西

2. 分類：多/討論

3. 分析/正文：
這個提維C是大概4/27爆量的時候有稍微關注的標的
不過當時心思都放在4116明基醫身上，後來又轉去注意1524耿鼎就忘了他
今天早盤當沖做完1524之後，剛好在起漲K線APP的近10日強勢股中看到他!
https://i.imgur.com/ahhJqt6.jpg
於是就點進去看看他的K線線型跟多空分析
首先看看K線圖
https://i.imgur.com/NwF9gas.jpg
最近幾天提維C都是處於爆量上漲的狀態
不過做這檔的主力很愛拉上影線，所以如果想波段進場的朋友不建議用日內追價的方式進
建議要馬就開盤進場，或者漲多拉回的時候進場，成本上會相較好看
基本上只要沒到量縮跌破黃線圈間，我認為都可以保持看多
再來看多空分析
https://i.imgur.com/pLbGBrw.jpg
雖然提維C還不算是超級飆漲(畢竟前段時間盤勢大壞，他能維持不跌就不錯了)
但目前各項指標都足以讓人偏多看待，價量齊揚+近日外資大買
目前漲幅也不算誇張，也許後面還有肉可吃!

4. 進退場機制：
進場:量能沒縮減+沒破20.2，逢低即可進場
退場:量能開始萎縮，19.8~20.2(黃色區間)內停損


--
",-1.0,134640,"['------------------------------------------', ' ', ' ', '1', '.', ' ', '標', '的', '：', '1522', '堤維西', ' ', ' ', '2', '.', ' ', '分類', '：', '多', '/', '討論', ' ', ' ', '3', '.', ' ', '分析', '/', '正文', '：', ' ', '這', '個', '提維', 'C', '是', '大概', '4', '/', '27', '爆量', '的', '時候', '有', '稍微', '關注', '的', '標', '的', ' ', '不過', '當時', '心思', '都', '放在', '4116', '明基醫', '身', '上', '，', '後來', '又', '轉去', '注意', '1524', '耿鼎', '就', '忘', '了', '他', ' ', '今天', '早盤', '當沖', '做完', '1524', '之後', '，', '剛好', '在', '起漲', 'K', '線', 'APP', '的', '近', '10', '日', '強勢股', '中', '看到', '他', '!', ' ', 'https', ':', '/', '/', 'i.imgur.c']"
1690354491750_mobileR,2023-07-26,銀行新借款 113億 -- 為了發股利61億嗎? 瑟瑟發抖~~,-1.0,120304,"['銀行', '新', '借款', ' ', '113億', ' ', '--', ' ', '為了', '發', '股利', '61億', '嗎', '?', ' 瑟瑟', '發抖', '~', '~']"
1661660383438_F0DCU,2022-08-26,"B3 小心被嘎
希望不要明天看到你被合一畢業
https://sticker-assets.dcard.tw/images/3adcf423-dba7-471a-8eb6-7d9ebb7d68f6/orig.png
https://sticker-assets.dcard.tw/images/e0eb7e21-5ea3-485a-81ec-5b5196aae110/orig.png",-1.0,23037,"['B', '3', ' ', '小心', '被', '嘎 ', '希望', '不要', '明天', '看到', '你', '被', '合一', '畢業', ' https://sticker-assets.dcard.tw/images/3adcf423-dba7-471a-8eb6-7d9ebb7d68f6/orig.png https://sticker-assets.dcard.tw/images/e0eb7e21-5ea3-485a-81ec-5b5196aae110/orig.png']"
1697044881942_PTT02R,2023-10-12,"這斯說台灣不穩定太危險，跑去投資以色列，

不到兩年…..巴垃圾屍坦就讓你的投資泡沫。

火箭彈滿天飛舞！




度
等
不
放
重
相
，
大
，
～

--
",-1.0,147289,"['這', '斯', '說', '台灣', '不', '穩定', '太', '危險', '，', '跑去', '投資', '以色列', '，', ' ', ' ', '不', '到', '兩', '年', '…', '..', '巴', '垃圾', '屍坦', '就', '讓', '你', '的', '投資', '泡沫', '。', ' ', ' ', '火箭彈', '滿天飛舞', '！', ' ', ' ', ' ', ' ', ' 度', ' ', '等', ' ', '不', ' ', '放', ' ', '重', ' 相', ' ', '，', ' ', '大', ' ', '，', ' ', '～', ' ', ' ', '--']"
1647409953437_PTT02R,2022-03-16,"1. 標題：6213 聯茂董事會決議股利分派5元

2. 來源：6213 聯茂、公開資訊觀測站     (公司名、網站名)

3. 網址：https://mops.twse.com.tw/mops/web/t05sr01_1  (請善用縮網址工具)

4. 內文：
1. 董事會決議日期：111/03/16
2. 股利所屬年(季)度：110年 年度
3. 股利所屬期間：110/01/01 至 110/12/31
4. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：5.00000000
　(2)法定盈餘公積發放之現金(元/股)：0
　(3)資本公積發放之現金(元/股)：0
　(4)股東配發之現金(股利)總金額(元)：1,914,786,090
　(5)盈餘轉增資配股(元/股)：0
　(6)法定盈餘公積轉增資配股(元/股)：0
　(7)資本公積轉增資配股(元/股)：0
　(8)股東配股總股數(股)：0
5. 其他應敘明事項：
無
6. 普通股每股面額欄位：新台幣10.0000元
-----------------
現金股利5元，我覺得還行，相信財哥QQ

--
",1.0,133162,"['1', '.', ' ', '標題', '：', '6213', ' 聯茂', '董事會', '決議', '股利', '分派', '5', '元', ' ', ' ', '2', '.', ' ', '來源', '：', '6213', ' 聯茂', '、', '公開', '資訊', '觀測站', ' ', ' ', ' ', ' ', ' ', '(', '公司', '名', '、', '網站', '名', ')', ' ', ' ', '3', '.', ' ', '網址', '：', 'https', ':', '/', '/', 'mops.twse.com.tw/mops/web/t05sr01', '_', '1', ' ', ' ', '(', '請', '善用', '縮', '網址', '工具', ')', ' ', ' ', '4', '.', ' ', '內文', '：', ' ', '1', '.', ' ', '董事會', '決議', '日期', '：', '111', '/', '03', '/', '16', ' ', '2', '.', ' ', '股利', '所屬', '年', '(', '季', ')', '度', '：', '110', '年', ' ', '年度', ' ', '3', '.', ' ', '股利', '所屬', '期間', '：', '110', '/', '01', '/', '01', ' ', '至', ' ', '110']"
1678727944074_mobileM,2023-03-14,真的反指標🤣,1.0,107740,"['真的', '反', '指標', '🤣']"
1646401547847_F0DCU,2022-03-04,買起來,-1.0,519,"['買', '起來']"
1658454955403_F01,2022-07-22,<BR>其實，乙太幣都比台股強了所以虛擬世界，是否贏台灣世界？股價漲跌，等於競爭力？,-1.0,82466,"['<', 'BR', '>', '其實', '，', '乙太幣', '都', '比', '台股', '強', '了', '所以', '虛擬', '世界', '，', '是否', '贏', '台灣', '世界', '？', '股價', '漲跌', '，', '等於', '競爭力', '？']"
1654845729763_F02_dcard,2022-06-10,"https://news.tvbs.com.tw/world/1813938
https://i.imgur.com/uW7Vhxl.png
隨著電動車技術逐步走上軌道
以石化燃料為基礎的內燃機車輛
被許多國家視為最大汙染源之一
其中歐洲議會近日考慮
擬表決一項強制規範
2035年後全面禁止該地區出廠石化燃料的車輛

《半島電視台》（aljazeera）報導
歐洲議會近日將對一份草案進行表決
打算從2035年開始、全面禁止販售使用化石燃料的車輛
希望藉此達成減少溫室氣體排放量55%
回到1990年的標準
看在議員們眼中，減少碳排最快的方式
就是從工業、交通與能源三大「禍源」下手處置

禁止販售同時
歐盟也積極進行替代方案的準備
鼓勵各會員國加速興建充電樁
並加強扶持電動車產業鏈發展
要讓民眾願意且有能力購買使用電力的汽車
公開數據顯示
歐盟2021年新出廠的電動車與混合動力車輛
佔總體購車人口的18%

福特、沃爾沃（Volvo）與福斯（Volkswagen）三大車廠對這項規範表示樂觀其成
但在職業工會卻不這麼認為
德國汽車工業協會（VDA）向媒體表示
他們正在積極遊說議員和黨團
希望能阻擋這個2035年的目標過關

該協會強調、當前無論從基礎建設或技術成熟度
要想完全屏除化石燃料與內燃機
背後風險與危機實在太大
「我們希望歐盟與歐洲議會能從長計議，以公開透明的方式，讓大家共同找出合適的解決方案。」

繼歐盟發禁用type-c
2035可能會禁油車？
油車只剩十幾年的fu糗了嗎
電車噴噴噴",-1.0,10898,"['https', '://news.tvbs.com.tw/world/', '1813938', ' https://i.imgur.com/uW7Vhxl.png', ' ', '隨著', '電動車', '技術', '逐步', '走', '上', '軌道', ' ', '以', '石化', '燃料', '為', '基礎', '的', '內燃機', '車輛', ' ', '被', '許多', '國家', '視為', '最', '大', '汙染源', '之', '一', ' ', '其中', '歐洲議會', '近日', '考慮', ' ', '擬', '表決', '一', '項', '強制', '規範', ' ', '2035年', '後', '全面', '禁止', '該', '地區', '出廠', '石化', '燃料', '的', '車輛', ' ', ' ', '《', '半島', '電視台', '》', '（', 'aljazeera', '）', '報導', ' ', '歐洲議會', '近日', '將', '對', '一', '份', '草案', '進行', '表決', ' ', '打算']"
1676980637205_mobileR,2023-02-21,五點一波殺盤，可惜又被拉起來，真的是打不死～～～[鬱卒],1.0,106852,"['五', '點', '一', '波', '殺盤', '，', '可惜', '又', '被', '拉起來', '，', '真的', '是', '打', '不', '死', '～', '～', '～', '[', '鬱卒', ']']"
1657085499913_F01,2022-07-06,不會<BR>但〈致富心態〉這本書真的蠻好看的,1.0,80443,"['不會', '<', 'BR', '>', '但', '〈', '致富', '心態', '〉', '這', '本', '書', '真的', '蠻', '好看', '的']"
1667443439138_PTT02R,2022-11-03,"原文標題：
台積電龍潭設1奈米廠宣示戰略布局！　謝金河：別小看


原文連結：
https://finance.ettoday.net/news/2371953?redirect=1


發布時間：
2022-11-03 10:22


記者署名：
記者吳珍儀／台北報導


原文內容：

美中角力愈演愈烈，

財信傳媒董事長謝金河表示，

晶片戰爭方興未艾的情況下，不少紅媒及紅統人士猛力唱衰台積電，

連執行長魏哲家的休假說都被放大解讀。

也有人不斷強調美國的半導體產業政策正加速「去台化」，又説台積電是另一個東芝，

甚至網路假消息說美國財政部長葉倫將摧毀台積電。

但在這麼多流言中，台積電拍板一奈米龍潭設廠計劃，

雖然有選戰造勢味，但也可以看出台積電全球布局及深耕台灣的戰略布局。

謝金河說，經過一年七個月的建廠，台積電的亞利桑那新廠即將啓動新機裝置儀式，

拜登及斐洛西議長可能都會親臨致詞，這是台積電邁出海外設廠的第一步！

接下來是台積電和日本政府及Sony合作的熊本新廠也正加快腳步興建中。

美，日都是晶片四方聯盟的重要成員，台積電正扮演最核心的關鍵角色。

這次一奈米建廠也是台積電深耕台灣的重大宣示！

稍早之前，魏哲家已宣布寶山二奈米製程將在2025量產，這是效能最好的新製程技術。

二奈米底定後，現在一奈米又有重大宣示，這次選定龍潭科技園區，

這也可能是台積電最大規模的投資案。

謝金河指出，到今年上半年為止，台積電有1.253兆元現金及1221億金融資產，

準現金有1.3752兆元，不但有雄厚配息能力，也有深耕台灣的擴建新廠能力，

未來將加大台灣護國群山的能量。

這次選在龍潭，這個地方有蘋果的新技術開發基地，背後更隠含深意。

鄭文燦市長在第一時間公布這個消息，也把功勞歸給鄭運鵬，也可以看出他的用心。


台積電深耕台灣，新製程先是落腳南科，接著ASML也來設研發基地，

台南也從文化古都蛻變為科技新都。

接著陳其邁市長以高雄煉油廠迎來台積電設廠，打通了高雄經濟的任督二脈，

這次龍潭一奈米計劃一定攸關大桃園未來長遠發展，千萬不要小看！

關鍵字： 謝金河 ﹑ 台積電龍潭設廠

心得/評論：

謝金河表示台積電拍板桃園龍潭一奈米設廠

壯大自己也壯大別人

顯示出深耕台灣及站穩國際的決心

千萬不要被騙了 什麼炸台積 什麼美國半導體去台化

都是刻意打壓台積電的言論



所以我就一個小問題 台積電確定拍板了ㄛ@@

--
",1.0,140840,"['原文', '標題', '：', ' ', '台積電', '龍潭', '設', '1', '奈米廠', '宣示', '戰略', '布局', '！', ' 謝金河', '：', '別', '小', '看', '   ', '原文', '連結', '：', ' https', ':', '/', '/finance.ettoday.net/news/2371953?redirect', '=', '1', '   ', '發布', '時間', '：', ' ', '2022', '-', '11', '-', '03', ' ', '10', ':', '22', '   ', '記者', '署名', '：', ' ', '記者', '吳珍儀', '／', '台北', '報導', '   原文', '內容', '：', '  美', '中', '角力', '愈', '演', '愈', '烈', '，', '  財信', '傳媒', '董事長', '謝金河', '表示', '，', ' ', ' ', '晶片', '戰爭', '方興未艾', '的', '情況', '下', '，', '不少', '紅媒', '及', '紅統', '人士', '猛力', '唱衰', '台積電']"
1692281876998_F0DCU,2023-08-17,https://megapx-assets.dcard.tw/images/c2651907-2557-446c-a389-942b57d5c7b3/640.jpeg,1.0,58730,"['https', ':', '//megapx-assets.dcard.tw/images/c2651907-2557-446c-a389-942b57d5c7b3/640.jpeg']"
1692082766117_mobileM,2023-08-15,"厲害,賺了利差又賺了匯差,讚!",1.0,123028,"['厲害', ',', '賺', '了', '利差', '又', '賺', '了', '匯差', ',', '讚', '!']"
1677006650288_F0DCU,2023-02-21,"恭喜好幸運！
不過好奇問這是哪個App？",1.0,34981,"['恭喜', '好', '幸運', '！', ' ', '不過', '好奇', '問', '這', '是', '哪', '個', 'App', '？']"
1648744237792_NEW_F02UT,2022-03-31,小心畢業,-1.0,4159,"['小心', '畢業']"
1698713006673_mobileR,2023-10-31,西方媒體十多年前，就說中共經濟要崩潰了，當然台灣媒體也跟者起舞！結果十多年下來，老共還活得好好的，也沒崩潰阿！好像美國政府經常要關門，經濟衰退嚴重，升息抗通膨，搞得世界經濟體系一團亂。,1.0,128540,"['西方', '媒體', '十多', '年', '前', '，', '就', '說', '中共', '經濟', '要', '崩潰', '了', '，', '當然', '台灣', '媒體', '也', '跟', '者', '起舞', '！', '結果', '十多', '年', '下來', '，', '老共', '還', '活', '得', '好好', '的', '，', '也', '沒', '崩潰', '阿', '！', '好像', '美國', '政府', '經常', '要', '關門', '，', '經濟', '衰退', '嚴重', '，', '升息抗', '通膨', '，', '搞', '得', '世界', '經濟', '體系', '一團亂', '。']"
1664911489245_mobileR,2022-10-04,當然不會超然獨立，因為每個成員都有自已的政治考量，但是重點並不是獨不獨立，是聯準會主席並不是獨裁，他只是主持會議跟對外發表意見，真正決定權在有投票權的成員中,-1.0,86196,"['當然', '不會', '超然', '獨立', '，', '因為', '每', '個', '成員', '都', '有', '自已', '的', '政治', '考量', '，', '但是', '重點', '並', '不', '是', '獨不', '獨立', '，', '是', '聯準會', '主席', '並', '不', '是', '獨裁', '，', '他', '只是', '主持', '會議', '跟', '對', '外', '發表', '意見', '，', '真正', '決定權', '在', '有', '投票權', '的', '成員', '中']"
1665135145615_mobileM,2022-10-07,IC 通路商要內部人、或至少是產業內的人才比較看得懂。  IC 本來就是跌價快的產品， 過去 2 年因供應鏈問題，價格利潤大好。 但就產生了假性需求，目前供應鏈調整中。  要穩的話，就找那種不要自己抱太多存貨的公司。 但這主要是依有沒有買賣契約看，帳上不一定是這樣表現。,-1.0,87222,"['IC', ' ', '通路商', '要', '內部人', '、', '或', '至少', '是', '產業', '內', '的', '人', '才', '比較', '看', '得', '懂', '。', ' ', ' ', 'IC', ' ', '本來', '就是', '跌價', '快', '的', '產品', '，', ' ', '過去', ' ', '2 年', '因', '供應鏈', '問題', '，', '價格', '利潤', '大', '好', '。', ' ', '但', '就', '產生', '了', '假性', '需求', '，', '目前', '供應鏈', '調整', '中', '。', ' ', ' ', '要', '穩', '的', '話', '，', '就', '找', '那', '種', '不要', '自己', '抱', '太多', '存貨', '的', '公司', '。', ' ', '但', '這', '主要', '是', '依', '有', '沒有', '買賣', '契約', '看', '，', '帳', '上', '不一定', '是', '這樣', '表現', '。']"
1656314555290_F01,2022-06-27,上週五FED官員表示會把今年利率上調至3.5%<BR>另外一名FED官員預計今年美國經濟不會衰退<BR>而地方聯儲表示美國通膨會在2023.Q2前保持高水位<BR>世界銀行行長表示 FED縮減資產負債有助於避免經濟衰退<BR>美國將與其他G7成員國宣布禁止俄國黃進進口<BR>並商討限制俄國原油價格上限<BR>台股今天開高150點 之後一路向上走揚 最高一度來到15400<BR>今天是陽明除權息 率先漲停帶動除權息行情 其餘二雄也紛紛漲停<BR>而其他電子股、半導體產業也非常強勢 OTC漲幅更是優於大盤<BR>最終加權大盤上漲244點1.6%作收 成交量2392億<BR> <BR>6/27三大法人現貨買超147億<BR>外資增加200口空單 空單水位來到18700口<BR>上周四有提到不必過度恐慌 今天就一度上漲350點<BR>雖然今天收上影線 也還在震盪整理區間內 之後會伴隨著震盪走勢<BR>但是至少明顯的未破底反彈是出來的 今天漲停家數高達37家<BR>而之前直播有提到可以注意的產業與旗下產業鏈<BR>今天都非常強勢 甚至有幾家都出現漲停了<BR> <BR>盤勢的部分 目前看法一樣在規劃內<BR>這邊就要注意震盪區間的上下緣 看會站穩哪個方向<BR>站穩上緣的話就先去看月線 再去看季線 最後年線<BR>如果破下緣的話就要注意最差的情況很有可能出來了<BR>要非常注意風險 該停損就停損<BR>目前對現階段的後市較為樂觀<BR>但是一樣切記 未來的1-2年最差的情況尚未到來<BR>請不要凹單 你凹單很有可能會凹到你懷疑人生<BR>所以請千萬記得操作上嚴格設立好停損點<BR> <BR>以上文章皆屬個人免費每日投資經驗分享，內容僅供參考，投資人應審慎評估投資風險並自負盈虧,-1.0,78075,"['上', '週五', 'FED', '官員', '表示', '會', '把', '今年', '利率', '上調', '至', '3.5', '%', '<', 'BR', '>', '另外', '一', '名', 'FED', '官員', '預計', '今年', '美國', '經濟', '不會', '衰退', '<', 'BR', '>', '而', '地方', '聯儲', '表示', '美國', '通膨', '會', '在', '2023', '.', 'Q', '2', '前', '保持', '高水位', '<', 'BR', '>', '世界銀行', '行長', '表示', ' ', 'FED', '縮減', '資產', '負債', '有助於', '避免', '經濟', '衰退', '<', 'BR', '>', '美國', '將', '與', '其他', 'G', '7', '成員國', '宣布', '禁止', '俄國', '黃進', '進口', '<', 'BR', '>', '並', '商討', '限制', '俄國', '原油', '價格', '上限', '<', 'BR', '>', '台股', '今天', '開高', '150', '點', ' ', '之後', '一路', '向', '上', '走揚', ' ', '最', '高', '一', '度', '來到', '15400', '<', 'BR', '>', '今天', '是', '陽明', '除', '權息 率']"
